user_id,tier,usage_rate,condition,copay_usd,min_spend_usd,voucher_count,ordered,profit
73937,0-29,0.1947,s0_m199_c1,0.0,199.0,1,0,0.0
73938,90-99,0.9267,s19_m199_c1,19.0,199.0,1,0,0.0
73939,0-29,0.1859,s0_m299_c3,0.0,299.0,3,0,0.0
73940,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
73941,30-69,0.4057,s19_m199_c1,19.0,199.0,1,0,0.0
73942,0-29,0.2616,s19_m199_c3,19.0,199.0,3,0,0.0
73943,0-29,0.244,s19_m199_c1,19.0,199.0,1,0,0.0
73944,80-89,0.8301,s0_m299_c3,0.0,299.0,3,0,0.0
73945,0-29,0.0522,s0_m249_c3,0.0,249.0,3,0,0.0
73946,30-69,0.6786,s0_m299_c3,0.0,299.0,3,0,0.0
73947,0-29,0.0969,s9_m249_c3,9.0,249.0,3,0,0.0
73948,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
73949,90-99,0.9059,s19_m199_c1,19.0,199.0,1,0,0.0
73950,0-29,0.1594,no_voucher,0.0,0.0,0,0,0.0
73951,70-79,0.7069,s9_m249_c3,9.0,249.0,3,0,0.0
73952,30-69,0.3644,s9_m249_c3,9.0,249.0,3,1,1.6928
73953,0-29,0.0397,s19_m199_c1,19.0,199.0,1,0,0.0
73954,30-69,0.5872,s0_m299_c3,0.0,299.0,3,0,0.0
73955,0-29,0.0516,no_voucher,0.0,0.0,0,0,0.0
73956,0-29,0.0188,s9_m249_c3,9.0,249.0,3,0,0.0
73957,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
73958,0-29,0.004,no_voucher,0.0,0.0,0,0,0.0
73959,70-79,0.7187,s19_m199_c1,19.0,199.0,1,0,0.0
73960,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
73961,0-29,0.0681,s19_m199_c1,19.0,199.0,1,0,0.0
73962,0-29,0.0088,s0_m199_c1,0.0,199.0,1,0,0.0
73963,80-89,0.875,s9_m249_c3,9.0,249.0,3,0,0.0
73964,30-69,0.3962,s0_m249_c3,0.0,249.0,3,0,0.0
73965,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
73966,30-69,0.6082,s9_m249_c3,9.0,249.0,3,0,0.0
73967,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
73968,0-29,0.1163,s0_m199_c1,0.0,199.0,1,0,0.0
73969,30-69,0.3583,s0_m299_c3,0.0,299.0,3,0,0.0
73970,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
73971,0-29,0.2457,s0_m199_c1,0.0,199.0,1,0,0.0
73972,30-69,0.6371,s0_m199_c1,0.0,199.0,1,0,0.0
73973,0-29,0.0784,s0_m299_c3,0.0,299.0,3,0,0.0
73974,30-69,0.4019,s0_m199_c1,0.0,199.0,1,0,0.0
73975,0-29,0.052,s9_m249_c3,9.0,249.0,3,0,0.0
73976,30-69,0.581,s0_m199_c1,0.0,199.0,1,0,0.0
73977,30-69,0.3495,s0_m199_c1,0.0,199.0,1,0,0.0
73978,30-69,0.5353,s19_m199_c3,19.0,199.0,3,0,0.0
73979,0-29,0.0582,s9_m249_c3,9.0,249.0,3,0,0.0
73980,0-29,0.2887,s0_m249_c3,0.0,249.0,3,1,1.2549
73981,30-69,0.3243,s19_m199_c1,19.0,199.0,1,0,0.0
73982,70-79,0.7561,s0_m299_c3,0.0,299.0,3,0,0.0
73983,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
73984,0-29,0.0307,s0_m249_c3,0.0,249.0,3,0,0.0
73985,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
73986,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
73987,0-29,0.0697,no_voucher,0.0,0.0,0,1,1.5638
73988,30-69,0.4323,s0_m299_c3,0.0,299.0,3,0,0.0
73989,0-29,0.0578,no_voucher,0.0,0.0,0,0,0.0
73990,30-69,0.614,s19_m199_c3,19.0,199.0,3,0,0.0
73991,100,1.0,no_voucher,0.0,0.0,0,0,0.0
73992,0-29,0.1643,s9_m249_c3,9.0,249.0,3,0,0.0
73993,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
73994,30-69,0.4596,no_voucher,0.0,0.0,0,0,0.0
73995,70-79,0.7431,s0_m299_c3,0.0,299.0,3,0,0.0
73996,30-69,0.32,no_voucher,0.0,0.0,0,0,0.0
73997,0-29,0.0044,s19_m199_c1,19.0,199.0,1,0,0.0
73998,0-29,0.0859,s0_m299_c3,0.0,299.0,3,0,0.0
73999,30-69,0.4526,s0_m249_c3,0.0,249.0,3,0,0.0
74000,30-69,0.376,s0_m299_c3,0.0,299.0,3,1,1.3657
74001,30-69,0.5212,s19_m199_c1,19.0,199.0,1,0,0.0
74002,0-29,0.23,s0_m299_c3,0.0,299.0,3,0,0.0
74003,80-89,0.8028,s19_m199_c1,19.0,199.0,1,0,0.0
74004,30-69,0.5527,s19_m199_c1,19.0,199.0,1,0,0.0
74005,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74006,30-69,0.3851,s0_m249_c3,0.0,249.0,3,0,0.0
74007,0-29,0.1078,s19_m199_c1,19.0,199.0,1,0,0.0
74008,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74009,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74010,70-79,0.7492,s0_m199_c1,0.0,199.0,1,0,0.0
74011,0-29,0.2262,s0_m249_c3,0.0,249.0,3,0,0.0
74012,30-69,0.3637,s19_m199_c1,19.0,199.0,1,0,0.0
74013,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74014,0-29,0.1871,s0_m199_c1,0.0,199.0,1,0,0.0
74015,0-29,0.0363,no_voucher,0.0,0.0,0,1,1.3561
74016,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74017,0-29,0.2713,s9_m249_c3,9.0,249.0,3,0,0.0
74018,80-89,0.8376,s0_m299_c3,0.0,299.0,3,0,0.0
74019,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74020,0-29,0.1705,s0_m249_c3,0.0,249.0,3,0,0.0
74021,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74022,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74023,70-79,0.7823,s19_m199_c1,19.0,199.0,1,0,0.0
74024,30-69,0.4568,s9_m249_c3,9.0,249.0,3,1,1.3639
74025,0-29,0.0624,no_voucher,0.0,0.0,0,0,0.0
74026,30-69,0.3679,no_voucher,0.0,0.0,0,1,1.5339
74027,0-29,0.285,s0_m299_c3,0.0,299.0,3,0,0.0
74028,0-29,0.112,s0_m199_c1,0.0,199.0,1,0,0.0
74029,70-79,0.7481,s19_m199_c1,19.0,199.0,1,0,0.0
74030,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74031,0-29,0.0444,no_voucher,0.0,0.0,0,0,0.0
74032,0-29,0.2355,s19_m199_c1,19.0,199.0,1,0,0.0
74033,0-29,0.2319,s0_m299_c3,0.0,299.0,3,0,0.0
74034,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
74035,0-29,0.1121,s19_m199_c1,19.0,199.0,1,0,0.0
74036,0-29,0.196,s9_m249_c3,9.0,249.0,3,0,0.0
74037,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74038,0-29,0.0437,s19_m199_c1,19.0,199.0,1,0,0.0
74039,30-69,0.3885,no_voucher,0.0,0.0,0,0,0.0
74040,70-79,0.7652,s0_m199_c1,0.0,199.0,1,0,0.0
74041,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74042,30-69,0.5411,s19_m199_c1,19.0,199.0,1,0,0.0
74043,70-79,0.7662,s19_m199_c1,19.0,199.0,1,0,0.0
74044,0-29,0.0812,s19_m199_c1,19.0,199.0,1,0,0.0
74045,30-69,0.4772,s0_m199_c1,0.0,199.0,1,0,0.0
74046,30-69,0.5735,s0_m299_c3,0.0,299.0,3,0,0.0
74047,0-29,0.1984,s0_m299_c3,0.0,299.0,3,0,0.0
74048,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74049,70-79,0.711,s0_m299_c3,0.0,299.0,3,0,0.0
74050,30-69,0.6785,s19_m199_c3,19.0,199.0,3,0,0.0
74051,0-29,0.1134,s9_m249_c3,9.0,249.0,3,0,0.0
74052,70-79,0.7174,s0_m299_c3,0.0,299.0,3,0,0.0
74053,30-69,0.5659,s0_m199_c1,0.0,199.0,1,0,0.0
74054,80-89,0.8352,s0_m299_c3,0.0,299.0,3,0,0.0
74055,80-89,0.8052,s0_m199_c1,0.0,199.0,1,0,0.0
74056,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74057,30-69,0.6488,s19_m199_c1,19.0,199.0,1,0,0.0
74058,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
74059,0-29,0.2334,s19_m199_c3,19.0,199.0,3,0,0.0
74060,70-79,0.7242,s0_m249_c3,0.0,249.0,3,0,0.0
74061,0-29,0.1296,s0_m249_c3,0.0,249.0,3,0,0.0
74062,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74063,30-69,0.3012,s0_m249_c3,0.0,249.0,3,0,0.0
74064,0-29,0.2881,s19_m199_c1,19.0,199.0,1,0,0.0
74065,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74066,0-29,0.1499,s0_m199_c1,0.0,199.0,1,0,0.0
74067,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74068,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74069,30-69,0.3686,s0_m299_c3,0.0,299.0,3,0,0.0
74070,0-29,0.0318,s0_m299_c3,0.0,299.0,3,0,0.0
74071,0-29,0.0769,s19_m199_c3,19.0,199.0,3,0,0.0
74072,0-29,0.2006,no_voucher,0.0,0.0,0,0,0.0
74073,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74074,0-29,0.1632,s19_m199_c3,19.0,199.0,3,0,0.0
74075,0-29,0.0834,s0_m199_c1,0.0,199.0,1,0,0.0
74076,0-29,0.0376,s0_m299_c3,0.0,299.0,3,0,0.0
74077,30-69,0.4856,s0_m199_c1,0.0,199.0,1,1,1.4916
74078,30-69,0.4163,s9_m249_c3,9.0,249.0,3,0,0.0
74079,80-89,0.816,s19_m199_c3,19.0,199.0,3,0,0.0
74080,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74081,0-29,0.047,s0_m199_c1,0.0,199.0,1,0,0.0
74082,0-29,0.1715,s19_m199_c1,19.0,199.0,1,0,0.0
74083,70-79,0.7159,s0_m199_c1,0.0,199.0,1,0,0.0
74084,0-29,0.0361,no_voucher,0.0,0.0,0,0,0.0
74085,0-29,0.2156,s19_m199_c1,19.0,199.0,1,0,0.0
74086,90-99,0.9888,s0_m299_c3,0.0,299.0,3,0,0.0
74087,0-29,0.1238,s0_m199_c1,0.0,199.0,1,0,0.0
74088,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74089,90-99,0.9145,s9_m249_c3,9.0,249.0,3,0,0.0
74090,0-29,0.1095,s0_m249_c3,0.0,249.0,3,0,0.0
74091,0-29,0.0604,s9_m249_c3,9.0,249.0,3,0,0.0
74092,0-29,0.0068,s0_m299_c3,0.0,299.0,3,0,0.0
74093,0-29,0.0953,no_voucher,0.0,0.0,0,0,0.0
74094,80-89,0.8044,s0_m299_c3,0.0,299.0,3,0,0.0
74095,90-99,0.9646,s9_m249_c3,9.0,249.0,3,0,0.0
74096,0-29,0.2329,s0_m199_c1,0.0,199.0,1,0,0.0
74097,0-29,0.0989,s0_m199_c1,0.0,199.0,1,0,0.0
74098,30-69,0.3706,s19_m199_c3,19.0,199.0,3,0,0.0
74099,0-29,0.2348,s0_m249_c3,0.0,249.0,3,0,0.0
74100,0-29,0.2514,no_voucher,0.0,0.0,0,1,2.5793
74101,0-29,0.1627,s19_m199_c3,19.0,199.0,3,0,0.0
74102,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74103,0-29,0.2016,s0_m199_c1,0.0,199.0,1,0,0.0
74104,0-29,0.1401,no_voucher,0.0,0.0,0,0,0.0
74105,30-69,0.6239,s9_m249_c3,9.0,249.0,3,0,0.0
74106,0-29,0.0892,no_voucher,0.0,0.0,0,0,0.0
74107,0-29,0.0601,s0_m299_c3,0.0,299.0,3,0,0.0
74108,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
74109,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74110,0-29,0.099,s0_m299_c3,0.0,299.0,3,0,0.0
74111,0-29,0.1283,s19_m199_c1,19.0,199.0,1,0,0.0
74112,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74113,0-29,0.2114,s19_m199_c1,19.0,199.0,1,0,0.0
74114,30-69,0.3271,s0_m299_c3,0.0,299.0,3,0,0.0
74115,0-29,0.2031,s0_m299_c3,0.0,299.0,3,0,0.0
74116,30-69,0.6119,s0_m249_c3,0.0,249.0,3,0,0.0
74117,0-29,0.2324,s19_m199_c3,19.0,199.0,3,0,0.0
74118,30-69,0.3779,no_voucher,0.0,0.0,0,0,0.0
74119,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74120,30-69,0.3321,s19_m199_c3,19.0,199.0,3,0,0.0
74121,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74122,30-69,0.5035,s19_m199_c3,19.0,199.0,3,0,0.0
74123,0-29,0.1589,s19_m199_c1,19.0,199.0,1,0,0.0
74124,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74125,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74126,0-29,0.24,s0_m299_c3,0.0,299.0,3,0,0.0
74127,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74128,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74129,0-29,0.0994,s0_m299_c3,0.0,299.0,3,1,1.2294
74130,30-69,0.4887,s0_m199_c1,0.0,199.0,1,0,0.0
74131,0-29,0.1077,s19_m199_c3,19.0,199.0,3,0,0.0
74132,0-29,0.0661,no_voucher,0.0,0.0,0,0,0.0
74133,0-29,0.1244,s0_m199_c1,0.0,199.0,1,0,0.0
74134,0-29,0.1431,s0_m199_c1,0.0,199.0,1,0,0.0
74135,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74136,0-29,0.0337,s0_m199_c1,0.0,199.0,1,0,0.0
74137,80-89,0.8325,s9_m249_c3,9.0,249.0,3,0,0.0
74138,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74139,30-69,0.661,no_voucher,0.0,0.0,0,0,0.0
74140,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74141,0-29,0.1746,s19_m199_c1,19.0,199.0,1,0,0.0
74142,0-29,0.2549,s0_m199_c1,0.0,199.0,1,0,0.0
74143,90-99,0.9417,s0_m299_c3,0.0,299.0,3,0,0.0
74144,70-79,0.7338,s9_m249_c3,9.0,249.0,3,0,0.0
74145,70-79,0.7038,s0_m249_c3,0.0,249.0,3,0,0.0
74146,0-29,0.1067,s9_m249_c3,9.0,249.0,3,0,0.0
74147,30-69,0.5972,s0_m199_c1,0.0,199.0,1,0,0.0
74148,0-29,0.1762,s0_m199_c1,0.0,199.0,1,0,0.0
74149,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74150,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74151,0-29,0.2207,s0_m299_c3,0.0,299.0,3,0,0.0
74152,80-89,0.8819,s19_m199_c1,19.0,199.0,1,0,0.0
74153,0-29,0.0627,s19_m199_c1,19.0,199.0,1,0,0.0
74154,80-89,0.8072,s19_m199_c3,19.0,199.0,3,0,0.0
74155,0-29,0.0798,s19_m199_c3,19.0,199.0,3,0,0.0
74156,30-69,0.5891,s19_m199_c1,19.0,199.0,1,0,0.0
74157,0-29,0.2016,s0_m249_c3,0.0,249.0,3,0,0.0
74158,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74159,0-29,0.169,s0_m199_c1,0.0,199.0,1,0,0.0
74160,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74161,0-29,0.2551,s0_m199_c1,0.0,199.0,1,0,0.0
74162,0-29,0.1013,s0_m299_c3,0.0,299.0,3,0,0.0
74163,0-29,0.0587,s0_m249_c3,0.0,249.0,3,0,0.0
74164,0-29,0.2776,s19_m199_c1,19.0,199.0,1,0,0.0
74165,30-69,0.4753,s19_m199_c1,19.0,199.0,1,0,0.0
74166,0-29,0.147,s19_m199_c1,19.0,199.0,1,0,0.0
74167,30-69,0.3317,s0_m249_c3,0.0,249.0,3,0,0.0
74168,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74169,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74170,30-69,0.4781,s0_m299_c3,0.0,299.0,3,0,0.0
74171,80-89,0.8725,s19_m199_c3,19.0,199.0,3,1,0.9025
74172,0-29,0.004,s0_m249_c3,0.0,249.0,3,1,2.8467
74173,0-29,0.1822,no_voucher,0.0,0.0,0,0,0.0
74174,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74175,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74176,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74177,70-79,0.7306,s9_m249_c3,9.0,249.0,3,0,0.0
74178,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74179,0-29,0.2329,no_voucher,0.0,0.0,0,0,0.0
74180,0-29,0.1222,s0_m199_c1,0.0,199.0,1,0,0.0
74181,30-69,0.513,s9_m249_c3,9.0,249.0,3,0,0.0
74182,30-69,0.5094,s19_m199_c1,19.0,199.0,1,0,0.0
74183,0-29,0.2471,s0_m199_c1,0.0,199.0,1,0,0.0
74184,70-79,0.7067,s9_m249_c3,9.0,249.0,3,0,0.0
74185,0-29,0.2489,s0_m199_c1,0.0,199.0,1,0,0.0
74186,80-89,0.825,s0_m199_c1,0.0,199.0,1,0,0.0
74187,30-69,0.4066,s0_m199_c1,0.0,199.0,1,0,0.0
74188,30-69,0.6209,no_voucher,0.0,0.0,0,0,0.0
74189,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74190,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74191,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74192,30-69,0.625,s19_m199_c3,19.0,199.0,3,0,0.0
74193,30-69,0.6236,s0_m299_c3,0.0,299.0,3,1,1.1328
74194,30-69,0.3491,s9_m249_c3,9.0,249.0,3,0,0.0
74195,90-99,0.9741,s19_m199_c1,19.0,199.0,1,0,0.0
74196,80-89,0.8213,no_voucher,0.0,0.0,0,0,0.0
74197,0-29,0.0223,s0_m199_c1,0.0,199.0,1,0,0.0
74198,30-69,0.4578,s19_m199_c3,19.0,199.0,3,0,0.0
74199,70-79,0.7778,s9_m249_c3,9.0,249.0,3,0,0.0
74200,0-29,0.2557,s0_m199_c1,0.0,199.0,1,0,0.0
74201,0-29,0.0105,s0_m199_c1,0.0,199.0,1,0,0.0
74202,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
74203,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74204,0-29,0.1589,s19_m199_c3,19.0,199.0,3,0,0.0
74205,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74206,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74207,0-29,0.2669,s0_m299_c3,0.0,299.0,3,0,0.0
74208,0-29,0.1189,s0_m249_c3,0.0,249.0,3,0,0.0
74209,30-69,0.5652,no_voucher,0.0,0.0,0,0,0.0
74210,90-99,0.9064,s0_m249_c3,0.0,249.0,3,0,0.0
74211,30-69,0.6673,s0_m249_c3,0.0,249.0,3,0,0.0
74212,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74213,0-29,0.1605,s9_m249_c3,9.0,249.0,3,0,0.0
74214,0-29,0.2442,no_voucher,0.0,0.0,0,0,0.0
74215,80-89,0.8391,no_voucher,0.0,0.0,0,0,0.0
74216,30-69,0.6792,s19_m199_c1,19.0,199.0,1,0,0.0
74217,0-29,0.0275,s0_m249_c3,0.0,249.0,3,0,0.0
74218,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
74219,0-29,0.2777,s9_m249_c3,9.0,249.0,3,0,0.0
74220,0-29,0.131,s0_m199_c1,0.0,199.0,1,0,0.0
74221,100,1.0,no_voucher,0.0,0.0,0,1,0.9813
74222,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74223,0-29,0.0265,s19_m199_c3,19.0,199.0,3,0,0.0
74224,30-69,0.5669,s19_m199_c1,19.0,199.0,1,0,0.0
74225,0-29,0.0032,s19_m199_c1,19.0,199.0,1,0,0.0
74226,0-29,0.0783,s9_m249_c3,9.0,249.0,3,0,0.0
74227,0-29,0.221,s0_m249_c3,0.0,249.0,3,0,0.0
74228,30-69,0.5961,s19_m199_c3,19.0,199.0,3,0,0.0
74229,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74230,0-29,0.2166,s0_m299_c3,0.0,299.0,3,0,0.0
74231,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74232,0-29,0.1748,s0_m199_c1,0.0,199.0,1,0,0.0
74233,0-29,0.2405,s0_m249_c3,0.0,249.0,3,0,0.0
74234,0-29,0.0848,s19_m199_c1,19.0,199.0,1,0,0.0
74235,30-69,0.6352,s19_m199_c1,19.0,199.0,1,0,0.0
74236,0-29,0.0634,s0_m299_c3,0.0,299.0,3,0,0.0
74237,70-79,0.7767,s0_m199_c1,0.0,199.0,1,0,0.0
74238,0-29,0.1706,s19_m199_c1,19.0,199.0,1,0,0.0
74239,90-99,0.9512,s19_m199_c1,19.0,199.0,1,1,0.642
74240,0-29,0.2014,s9_m249_c3,9.0,249.0,3,0,0.0
74241,30-69,0.3602,s19_m199_c3,19.0,199.0,3,0,0.0
74242,30-69,0.5815,s19_m199_c1,19.0,199.0,1,0,0.0
74243,90-99,0.906,s0_m249_c3,0.0,249.0,3,1,0.7152
74244,70-79,0.7103,s9_m249_c3,9.0,249.0,3,0,0.0
74245,30-69,0.5792,s0_m299_c3,0.0,299.0,3,1,1.5047
74246,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74247,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74248,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74249,0-29,0.1833,s9_m249_c3,9.0,249.0,3,1,2.2176
74250,80-89,0.8092,no_voucher,0.0,0.0,0,0,0.0
74251,70-79,0.7159,s0_m249_c3,0.0,249.0,3,0,0.0
74252,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
74253,70-79,0.7732,s0_m299_c3,0.0,299.0,3,0,0.0
74254,0-29,0.2212,s0_m249_c3,0.0,249.0,3,0,0.0
74255,0-29,0.1833,s9_m249_c3,9.0,249.0,3,0,0.0
74256,30-69,0.4725,s0_m199_c1,0.0,199.0,1,0,0.0
74257,30-69,0.5168,no_voucher,0.0,0.0,0,0,0.0
74258,30-69,0.6887,s0_m249_c3,0.0,249.0,3,0,0.0
74259,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
74260,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
74261,80-89,0.8588,s19_m199_c1,19.0,199.0,1,0,0.0
74262,30-69,0.3767,s0_m299_c3,0.0,299.0,3,0,0.0
74263,80-89,0.8051,s19_m199_c1,19.0,199.0,1,0,0.0
74264,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74265,70-79,0.7447,s0_m199_c1,0.0,199.0,1,1,0.6176
74266,70-79,0.7488,s19_m199_c1,19.0,199.0,1,0,0.0
74267,0-29,0.1645,no_voucher,0.0,0.0,0,0,0.0
74268,0-29,0.1112,s19_m199_c1,19.0,199.0,1,0,0.0
74269,70-79,0.7056,s9_m249_c3,9.0,249.0,3,0,0.0
74270,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74271,70-79,0.7224,no_voucher,0.0,0.0,0,0,0.0
74272,0-29,0.249,s9_m249_c3,9.0,249.0,3,0,0.0
74273,90-99,0.9403,no_voucher,0.0,0.0,0,0,0.0
74274,30-69,0.3158,s0_m249_c3,0.0,249.0,3,0,0.0
74275,0-29,0.2014,s19_m199_c1,19.0,199.0,1,0,0.0
74276,0-29,0.2477,s0_m199_c1,0.0,199.0,1,1,2.0306
74277,90-99,0.9159,no_voucher,0.0,0.0,0,0,0.0
74278,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
74279,0-29,0.2674,s0_m249_c3,0.0,249.0,3,0,0.0
74280,0-29,0.1576,no_voucher,0.0,0.0,0,0,0.0
74281,30-69,0.4021,s19_m199_c3,19.0,199.0,3,0,0.0
74282,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74283,0-29,0.2726,s19_m199_c1,19.0,199.0,1,0,0.0
74284,30-69,0.3775,s0_m249_c3,0.0,249.0,3,0,0.0
74285,0-29,0.1067,s19_m199_c3,19.0,199.0,3,0,0.0
74286,30-69,0.585,s0_m249_c3,0.0,249.0,3,0,0.0
74287,0-29,0.11,s19_m199_c3,19.0,199.0,3,0,0.0
74288,0-29,0.0242,s19_m199_c1,19.0,199.0,1,0,0.0
74289,0-29,0.1598,s0_m249_c3,0.0,249.0,3,0,0.0
74290,30-69,0.4161,s0_m199_c1,0.0,199.0,1,0,0.0
74291,70-79,0.7629,s19_m199_c1,19.0,199.0,1,1,1.0793
74292,0-29,0.1762,s0_m249_c3,0.0,249.0,3,0,0.0
74293,70-79,0.7499,s0_m199_c1,0.0,199.0,1,0,0.0
74294,0-29,0.1354,s9_m249_c3,9.0,249.0,3,0,0.0
74295,80-89,0.8335,s9_m249_c3,9.0,249.0,3,0,0.0
74296,0-29,0.0208,s0_m299_c3,0.0,299.0,3,0,0.0
74297,90-99,0.9004,s19_m199_c3,19.0,199.0,3,0,0.0
74298,80-89,0.8665,s9_m249_c3,9.0,249.0,3,0,0.0
74299,0-29,0.247,s0_m299_c3,0.0,299.0,3,0,0.0
74300,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74301,0-29,0.0722,no_voucher,0.0,0.0,0,0,0.0
74302,0-29,0.255,no_voucher,0.0,0.0,0,0,0.0
74303,0-29,0.1478,s9_m249_c3,9.0,249.0,3,0,0.0
74304,0-29,0.0983,no_voucher,0.0,0.0,0,0,0.0
74305,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74306,0-29,0.2597,s0_m199_c1,0.0,199.0,1,0,0.0
74307,0-29,0.0116,no_voucher,0.0,0.0,0,0,0.0
74308,30-69,0.4675,s19_m199_c1,19.0,199.0,1,0,0.0
74309,80-89,0.869,s0_m199_c1,0.0,199.0,1,0,0.0
74310,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
74311,30-69,0.5626,no_voucher,0.0,0.0,0,0,0.0
74312,0-29,0.0415,s19_m199_c1,19.0,199.0,1,0,0.0
74313,0-29,0.1784,s0_m199_c1,0.0,199.0,1,1,2.7356
74314,100,1.0,no_voucher,0.0,0.0,0,0,0.0
74315,80-89,0.8609,s19_m199_c3,19.0,199.0,3,0,0.0
74316,0-29,0.0077,s19_m199_c3,19.0,199.0,3,0,0.0
74317,90-99,0.9193,s0_m299_c3,0.0,299.0,3,1,0.6402
74318,0-29,0.2533,s0_m299_c3,0.0,299.0,3,1,1.2193
74319,0-29,0.0104,s9_m249_c3,9.0,249.0,3,0,0.0
74320,0-29,0.0883,s0_m249_c3,0.0,249.0,3,0,0.0
74321,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
74322,0-29,0.1197,s19_m199_c3,19.0,199.0,3,0,0.0
74323,0-29,0.2644,s9_m249_c3,9.0,249.0,3,0,0.0
74324,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
